timestamp,location,pm1_0,pm2_5,pm10,cnt0_3,cnt0_5,cnt1_0,cnt2_5,cnt5_0,cnt10_0,mq135_adc,mq136_adc,mics_red_adc,mics_nox_adc,mp135_adc,temperature,humidity,aqi,aqi_category,is_hazard
2024-01-11T10:00,dhaka,26.2,45.1,67.5,2158,631,156,34,8,1,1627,1008,2127,1305,1482,22.0,55.0,125,Unhealthy for Sensitive Groups,1
2024-01-11T11:00,dhaka,27.5,47.4,70.3,2287,673,165,35,8,1,1670,1018,2181,1348,1522,19.7,69.0,130,Unhealthy for Sensitive Groups,1
2024-01-11T12:00,dhaka,35.5,61.2,90.1,2898,857,213,45,11,2,1816,1069,2321,1464,1656,17.0,79.0,154,Unhealthy,1
2024-01-11T13:00,dhaka,38.1,65.7,96.4,3171,924,228,49,11,2,1830,1086,2405,1489,1664,16.0,83.0,156,Unhealthy,1
2024-01-11T14:00,dhaka,38.1,65.7,96.6,3150,925,230,49,11,2,1837,1087,2392,1472,1663,15.0,87.0,156,Unhealthy,1
2024-01-11T15:00,dhaka,37.7,65.0,95.5,3145,918,225,48,11,2,1843,1093,2414,1482,1694,13.9,90.0,156,Unhealthy,1
2024-01-11T16:00,dhaka,38.1,65.7,96.6,3160,921,231,49,11,2,1864,1090,2429,1465,1677,13.3,92.0,156,Unhealthy,1
2024-01-11T17:00,dhaka,38.6,66.6,97.8,3191,943,231,50,11,2,1880,1094,2421,1472,1684,12.7,93.0,157,Unhealthy,1
2024-01-11T18:00,dhaka,38.5,66.4,97.3,3173,936,234,49,11,2,1852,1091,2419,1451,1671,12.3,95.0,157,Unhealthy,1
2024-01-11T19:00,dhaka,38.1,65.7,96.6,3131,913,228,49,11,2,1839,1081,2392,1433,1666,11.8,95.0,156,Unhealthy,1
2024-01-11T20:00,dhaka,37.5,64.7,95.5,3104,911,228,48,11,2,1844,1077,2395,1420,1672,11.4,96.0,156,Unhealthy,1
2024-01-11T21:00,dhaka,37.3,64.3,93.6,3074,896,224,48,11,2,1835,1076,2366,1411,1669,11.1,96.0,156,Unhealthy,1
2024-01-11T22:00,dhaka,37.4,64.5,94.1,3099,906,224,48,11,2,1830,1094,2399,1425,1676,11.3,96.0,156,Unhealthy,1
2024-01-11T23:00,dhaka,37.9,65.4,95.2,3138,912,228,48,11,2,1833,1089,2389,1419,1669,11.3,96.0,156,Unhealthy,1
2024-01-12T00:00,dhaka,38.2,65.9,95.2,3175,918,232,49,11,2,1841,1073,2370,1432,1681,11.0,97.0,156,Unhealthy,1
2024-01-12T01:00,dhaka,40.7,70.1,101.0,3391,979,244,52,12,2,1888,1112,2445,1457,1708,11.6,99.0,159,Unhealthy,1
2024-01-12T02:00,dhaka,42.1,72.6,104.8,3499,1014,254,54,13,2,1910,1119,2476,1463,1728,12.7,98.0,160,Unhealthy,1
2024-01-12T03:00,dhaka,43.1,74.3,107.8,3580,1036,259,55,13,2,1929,1136,2515,1497,1747,14.8,89.0,161,Unhealthy,1
2024-01-12T04:00,dhaka,41.2,71.0,104.1,3412,991,251,53,12,2,1894,1128,2462,1464,1711,16.8,82.0,159,Unhealthy,1
2024-01-12T05:00,dhaka,35.8,61.7,90.6,2995,856,215,46,11,2,1783,1084,2317,1392,1626,18.8,75.0,154,Unhealthy,1
2024-01-12T06:00,dhaka,30.2,52.0,76.4,2513,729,179,38,9,2,1676,1048,2180,1320,1568,20.2,69.0,142,Unhealthy for Sensitive Groups,1
2024-01-12T07:00,dhaka,26.7,46.0,67.5,2226,639,159,34,8,1,1629,1007,2122,1286,1498,21.1,65.0,127,Unhealthy for Sensitive Groups,1
2024-01-12T08:00,dhaka,25.0,43.1,63.1,2071,603,149,31,7,1,1599,992,2094,1253,1470,21.7,62.0,120,Unhealthy for Sensitive Groups,1
2024-01-12T09:00,dhaka,24.4,42.0,61.5,2018,594,146,31,7,1,1598,1000,2078,1281,1463,21.8,62.0,117,Unhealthy for Sensitive Groups,1
2024-01-12T10:00,dhaka,24.6,42.4,62.2,2061,597,148,31,7,1,1616,989,2098,1286,1494,21.5,64.0,118,Unhealthy for Sensitive Groups,1
2024-01-12T11:00,dhaka,26.2,45.2,65.9,2159,642,157,33,8,1,1640,999,2172,1322,1514,19.9,73.0,125,Unhealthy for Sensitive Groups,1
2024-01-12T12:00,dhaka,33.7,58.1,84.8,2810,827,203,43,10,2,1743,1047,2312,1443,1616,17.6,82.0,152,Unhealthy,1
2024-01-12T13:00,dhaka,35.3,60.8,88.7,2928,856,215,45,10,2,1782,1055,2286,1441,1623,14.9,85.0,154,Unhealthy,1
2024-01-12T14:00,dhaka,34.9,60.1,87.8,2883,838,210,45,10,2,1787,1061,2307,1410,1606,14.5,88.0,153,Unhealthy,1
2024-01-12T15:00,dhaka,35.0,60.3,88.0,2879,842,211,45,10,2,1759,1039,2295,1413,1612,14.2,90.0,153,Unhealthy,1
2024-01-12T16:00,dhaka,35.4,61.0,89.2,2926,846,213,45,10,2,1766,1067,2320,1422,1610,13.8,92.0,154,Unhealthy,1
2024-01-12T17:00,dhaka,35.8,61.7,90.3,2965,857,216,46,11,2,1757,1065,2309,1394,1621,13.4,93.0,154,Unhealthy,1
2024-01-12T18:00,dhaka,35.9,61.9,90.6,3002,869,215,46,11,2,1758,1056,2332,1412,1629,12.9,94.0,154,Unhealthy,1
2024-01-12T19:00,dhaka,35.9,61.9,91.0,2977,873,217,46,11,2,1775,1063,2306,1416,1613,12.3,95.0,154,Unhealthy,1
2024-01-12T20:00,dhaka,36.1,62.2,91.5,2978,861,219,46,11,2,1794,1063,2300,1389,1629,11.9,95.0,154,Unhealthy,1
2024-01-12T21:00,dhaka,36.1,62.2,90.8,2980,872,217,47,11,2,1788,1070,2322,1396,1624,12.1,95.0,154,Unhealthy,1
2024-01-12T22:00,dhaka,36.2,62.4,90.8,2962,876,218,47,11,2,1786,1065,2311,1394,1637,12.1,95.0,155,Unhealthy,1
2024-01-12T23:00,dhaka,36.3,62.6,91.0,3028,880,222,47,11,2,1774,1062,2308,1397,1623,12.2,95.0,155,Unhealthy,1
2024-01-13T00:00,dhaka,38.7,66.8,96.9,3207,934,233,51,12,2,1832,1094,2383,1428,1655,12.3,95.0,157,Unhealthy,1
2024-01-13T01:00,dhaka,40.4,69.6,100.8,3354,974,243,51,12,2,1850,1102,2406,1472,1711,12.6,96.0,158,Unhealthy,1
2024-01-13T02:00,dhaka,41.3,71.2,102.7,3434,997,248,52,12,2,1883,1126,2455,1463,1716,13.9,94.0,159,Unhealthy,1
2024-01-13T03:00,dhaka,41.9,72.2,105.0,3465,1009,251,54,12,2,1895,1119,2448,1467,1722,15.6,89.0,160,Unhealthy,1
2024-01-13T04:00,dhaka,40.1,69.2,101.0,3316,968,238,52,12,2,1857,1122,2410,1449,1701,17.6,83.0,158,Unhealthy,1
2024-01-13T05:00,dhaka,34.9,60.1,88.0,2885,843,210,44,10,2,1764,1066,2280,1384,1623,19.2,77.0,153,Unhealthy,1
2024-01-13T06:00,dhaka,29.6,51.1,75.0,2464,718,179,38,9,2,1687,1031,2168,1327,1518,20.5,72.0,139,Unhealthy for Sensitive Groups,1
2024-01-13T07:00,dhaka,25.5,44.0,64.5,2110,617,153,32,7,1,1616,1000,2080,1284,1448,21.4,69.0,122,Unhealthy for Sensitive Groups,1
2024-01-13T08:00,dhaka,23.0,39.6,58.0,1923,565,137,29,7,1,1564,987,2043,1247,1450,22.0,66.0,111,Unhealthy for Sensitive Groups,1
2024-01-13T09:00,dhaka,21.8,37.6,55.1,1856,518,133,28,6,1,1534,969,2019,1228,1422,22.2,65.0,106,Unhealthy for Sensitive Groups,1
2024-01-13T10:00,dhaka,21.8,37.6,55.1,1808,522,131,27,6,1,1553,979,2038,1272,1448,22.0,66.0,106,Unhealthy for Sensitive Groups,1
2024-01-13T11:00,dhaka,24.3,41.9,61.0,2013,584,145,31,7,1,1644,999,2103,1322,1482,19.8,82.0,117,Unhealthy for Sensitive Groups,1
2024-01-13T12:00,dhaka,39.8,68.7,100.6,3274,955,236,51,12,2,1845,1092,2408,1508,1687,16.9,89.0,158,Unhealthy,1
2024-01-13T13:00,dhaka,44.0,75.9,110.8,3622,1067,266,57,13,3,1915,1138,2501,1551,1753,15.5,89.0,162,Unhealthy,1
2024-01-13T14:00,dhaka,43.7,75.4,110.1,3594,1056,262,56,13,3,1930,1137,2515,1535,1741,14.4,93.0,161,Unhealthy,1
2024-01-13T15:00,dhaka,43.9,75.7,110.1,3652,1054,267,56,13,3,1928,1122,2510,1518,1746,14.2,93.0,161,Unhealthy,1
2024-01-13T16:00,dhaka,44.3,76.4,111.5,3669,1069,263,58,13,3,1949,1120,2508,1518,1761,14.1,93.0,162,Unhealthy,1
2024-01-13T17:00,dhaka,44.3,76.4,111.1,3674,1064,270,57,13,3,1948,1124,2523,1512,1743,13.8,94.0,162,Unhealthy,1
2024-01-13T18:00,dhaka,43.9,75.7,109.4,3642,1060,266,56,13,3,1921,1132,2477,1485,1745,13.1,95.0,161,Unhealthy,1
2024-01-13T19:00,dhaka,43.3,74.7,107.8,3588,1045,262,55,13,2,1923,1125,2474,1487,1736,12.7,96.0,161,Unhealthy,1
2024-01-13T20:00,dhaka,42.7,73.6,106.2,3522,1022,255,54,13,2,1914,1116,2491,1467,1722,12.5,96.0,160,Unhealthy,1
2024-01-13T21:00,dhaka,42.0,72.4,104.3,3466,1012,253,54,13,2,1907,1096,2489,1459,1722,12.1,97.0,160,Unhealthy,1
2024-01-13T22:00,dhaka,41.1,70.8,101.7,3412,994,249,53,12,2,1887,1114,2437,1451,1702,12.1,97.0,159,Unhealthy,1
2024-01-13T23:00,dhaka,40.1,69.2,99.7,3286,964,240,51,12,2,1880,1096,2449,1434,1695,11.8,97.0,158,Unhealthy,1
2024-01-14T00:00,dhaka,42.8,73.8,106.2,3536,1039,258,55,13,2,1903,1129,2491,1467,1744,10.8,98.0,160,Unhealthy,1
2024-01-14T01:00,dhaka,44.1,76.1,109.7,3657,1063,265,56,13,3,1953,1138,2515,1498,1752,11.9,99.0,162,Unhealthy,1
2024-01-14T02:00,dhaka,45.6,78.7,113.4,3758,1109,274,58,14,3,1962,1141,2545,1512,1798,12.6,98.0,163,Unhealthy,1
2024-01-14T03:00,dhaka,44.3,76.4,109.9,3681,1072,271,57,13,3,1946,1144,2549,1499,1772,13.9,96.0,162,Unhealthy,1
2024-01-14T04:00,dhaka,41.5,71.5,103.4,3426,1010,247,53,12,2,1896,1129,2463,1477,1729,16.1,89.0,159,Unhealthy,1
2024-01-14T05:00,dhaka,34.6,59.6,86.4,2849,839,209,44,10,2,1750,1094,2292,1390,1629,18.4,77.0,153,Unhealthy,1
2024-01-14T06:00,dhaka,26.9,46.4,67.3,2215,656,160,35,8,1,1653,1050,2135,1309,1500,19.7,74.0,128,Unhealthy for Sensitive Groups,1
2024-01-14T07:00,dhaka,23.1,39.8,57.7,1890,553,142,29,7,1,1574,1018,2035,1270,1446,20.6,70.0,112,Unhealthy for Sensitive Groups,1
2024-01-14T08:00,dhaka,20.1,34.6,50.2,1674,496,120,26,6,1,1519,997,1976,1229,1409,21.2,67.0,98,Moderate,0
2024-01-14T09:00,dhaka,18.9,32.6,47.3,1566,441,111,25,5,1,1488,1001,1938,1210,1395,21.4,65.0,94,Moderate,0
2024-01-14T10:00,dhaka,18.9,32.6,47.3,1588,459,114,23,5,1,1495,991,1981,1256,1423,21.2,66.0,94,Moderate,0
2024-01-14T11:00,dhaka,23.2,40.0,57.7,1896,558,142,30,7,1,1595,1008,2094,1346,1470,19.6,82.0,112,Unhealthy for Sensitive Groups,1
2024-01-14T12:00,dhaka,41.5,71.5,103.4,3466,995,249,53,12,2,1895,1171,2473,1595,1723,16.6,87.0,159,Unhealthy,1
2024-01-14T13:00,dhaka,49.3,85.0,122.5,4081,1181,300,63,15,3,2044,1212,2666,1717,1850,14.7,89.0,166,Unhealthy,1
2024-01-14T14:00,dhaka,55.8,96.2,138.8,4610,1352,335,71,17,3,2180,1266,2885,1826,1984,13.4,92.0,172,Unhealthy,1
2024-01-14T15:00,dhaka,60.4,104.1,150.4,4980,1450,366,78,18,4,2296,1297,3016,1911,2049,12.7,93.0,176,Unhealthy,1
2024-01-14T16:00,dhaka,63.3,109.2,157.4,5221,1527,382,82,19,4,2345,1306,3086,1941,2091,12.5,93.0,179,Unhealthy,1
2024-01-14T17:00,dhaka,63.6,109.7,158.3,5253,1539,380,82,19,4,2366,1304,3084,1890,2086,12.2,94.0,179,Unhealthy,1
2024-01-14T18:00,dhaka,58.6,101.0,145.3,4868,1413,353,75,18,4,2275,1254,2983,1813,2035,12.0,94.0,174,Unhealthy,1
2024-01-14T19:00,dhaka,51.9,89.4,128.5,4315,1254,311,67,16,3,2145,1199,2811,1715,1919,11.4,95.0,169,Unhealthy,1
2024-01-14T20:00,dhaka,47.2,81.3,116.9,3912,1138,281,61,14,3,2053,1168,2672,1625,1824,11.0,96.0,164,Unhealthy,1
2024-01-14T21:00,dhaka,44.3,76.4,109.9,3669,1077,267,57,13,3,1986,1136,2561,1561,1778,11.0,96.0,162,Unhealthy,1
2024-01-14T22:00,dhaka,42.3,72.9,104.5,3484,1023,256,53,13,2,1945,1112,2509,1527,1737,11.2,96.0,160,Unhealthy,1
2024-01-14T23:00,dhaka,40.9,70.5,101.0,3375,982,246,52,12,2,1910,1091,2491,1487,1737,11.0,97.0,159,Unhealthy,1
2024-01-15T00:00,dhaka,39.6,68.2,97.8,3285,944,239,50,12,2,1866,1105,2441,1497,1711,10.5,98.0,158,Unhealthy,1
2024-01-15T01:00,dhaka,39.8,68.7,98.5,3291,958,242,51,12,2,1873,1089,2468,1475,1738,11.3,98.0,158,Unhealthy,1
2024-01-15T02:00,dhaka,40.0,68.9,98.7,3297,961,239,52,12,2,1902,1102,2500,1482,1727,13.3,95.0,158,Unhealthy,1
2024-01-15T03:00,dhaka,39.8,68.7,98.5,3279,954,238,51,12,2,1923,1095,2492,1476,1720,15.5,90.0,158,Unhealthy,1
2024-01-15T04:00,dhaka,36.5,62.9,90.8,3015,878,219,47,11,2,1830,1092,2369,1422,1667,18.0,83.0,155,Unhealthy,1
2024-01-15T05:00,dhaka,26.0,44.8,65.4,2163,634,155,33,8,1,1645,1059,2112,1300,1500,19.8,72.0,124,Unhealthy for Sensitive Groups,1
2024-01-15T06:00,dhaka,23.0,39.6,58.0,1919,549,138,30,7,1,1550,1045,2038,1266,1449,20.6,65.0,111,Unhealthy for Sensitive Groups,1
2024-01-15T07:00,dhaka,22.6,38.9,57.0,1864,539,136,28,7,1,1523,1063,2001,1257,1420,21.3,62.0,109,Unhealthy for Sensitive Groups,1
2024-01-15T08:00,dhaka,22.6,39.0,57.3,1894,554,135,29,7,1,1532,1050,1993,1240,1414,21.6,59.0,110,Unhealthy for Sensitive Groups,1
2024-01-15T09:00,dhaka,23.0,39.6,58.2,1916,550,139,29,7,1,1542,1040,2008,1267,1416,21.7,57.0,111,Unhealthy for Sensitive Groups,1
2024-01-15T10:00,dhaka,23.5,40.5,59.8,1942,564,141,30,7,1,1581,1035,2044,1309,1464,21.4,58.0,113,Unhealthy for Sensitive Groups,1
2024-01-15T11:00,dhaka,31.6,54.5,79.4,2608,759,189,41,9,2,1710,1079,2221,1446,1571,19.6,73.0,148,Unhealthy for Sensitive Groups,1
2024-01-15T12:00,dhaka,39.6,68.2,99.7,3263,957,240,51,12,2,1842,1135,2409,1546,1688,17.3,78.0,158,Unhealthy,1
2024-01-15T13:00,dhaka,43.1,74.3,108.3,3576,1037,262,56,13,2,1918,1146,2490,1585,1743,14.2,86.0,161,Unhealthy,1
2024-01-15T14:00,dhaka,44.3,76.4,111.1,3647,1067,263,57,13,3,1955,1157,2529,1611,1762,13.4,89.0,162,Unhealthy,1
2024-01-15T15:00,dhaka,44.3,76.4,110.8,3694,1071,270,57,13,3,1966,1134,2540,1610,1773,13.0,88.0,162,Unhealthy,1
2024-01-15T16:00,dhaka,43.5,75.0,108.7,3582,1055,262,56,13,3,1963,1121,2510,1579,1778,12.5,89.0,161,Unhealthy,1
2024-01-15T17:00,dhaka,41.6,71.7,104.3,3441,1002,250,53,12,2,1903,1105,2500,1563,1722,12.2,92.0,159,Unhealthy,1
2024-01-15T18:00,dhaka,40.0,68.9,100.1,3299,961,243,51,12,2,1875,1089,2465,1503,1704,11.8,93.0,158,Unhealthy,1
2024-01-15T19:00,dhaka,39.1,67.5,98.0,3207,948,236,50,12,2,1862,1093,2398,1471,1711,10.9,95.0,157,Unhealthy,1
2024-01-15T20:00,dhaka,38.9,67.1,97.3,3202,935,236,50,12,2,1855,1096,2409,1466,1694,10.6,96.0,157,Unhealthy,1
2024-01-15T21:00,dhaka,38.9,67.1,96.9,3223,944,233,50,12,2,1853,1080,2399,1462,1680,10.5,96.0,157,Unhealthy,1
2024-01-15T22:00,dhaka,39.0,67.3,97.3,3249,945,236,50,12,2,1847,1086,2435,1461,1692,10.2,97.0,157,Unhealthy,1
2024-01-15T23:00,dhaka,39.6,68.2,98.3,3266,954,238,51,12,2,1864,1086,2412,1482,1702,10.2,97.0,158,Unhealthy,1
2024-01-16T00:00,dhaka,42.3,72.9,105.0,3500,1020,257,55,13,2,1921,1114,2488,1523,1714,9.8,99.0,160,Unhealthy,1
2024-01-16T01:00,dhaka,43.6,75.2,107.8,3630,1053,268,56,13,3,1939,1130,2511,1537,1751,10.9,98.0,161,Unhealthy,1
2024-01-16T02:00,dhaka,44.0,75.9,109.0,3637,1064,265,56,13,3,1948,1130,2536,1548,1767,11.9,96.0,162,Unhealthy,1
2024-01-16T03:00,dhaka,43.3,74.7,108.0,3585,1050,264,55,13,2,1944,1144,2515,1504,1756,14.1,94.0,161,Unhealthy,1
2024-01-16T04:00,dhaka,41.6,71.7,105.2,3461,1002,252,53,12,2,1880,1134,2447,1475,1709,16.9,83.0,159,Unhealthy,1
2024-01-16T05:00,dhaka,32.0,55.1,82.7,2615,774,192,41,9,2,1710,1077,2231,1362,1580,18.6,67.0,149,Unhealthy for Sensitive Groups,1
2024-01-16T06:00,dhaka,30.8,53.1,79.9,2545,753,184,39,9,2,1673,1096,2150,1344,1517,19.4,61.0,144,Unhealthy for Sensitive Groups,1
2024-01-16T07:00,dhaka,29.8,51.3,77.5,2451,717,181,38,9,2,1638,1089,2125,1335,1501,20.2,56.0,140,Unhealthy for Sensitive Groups,1
2024-01-16T08:00,dhaka,29.9,51.5,77.8,2459,713,181,39,9,2,1648,1093,2126,1329,1509,20.4,54.0,140,Unhealthy for Sensitive Groups,1
2024-01-16T09:00,dhaka,29.6,51.0,76.8,2439,713,178,38,9,2,1655,1079,2159,1353,1518,20.5,54.0,139,Unhealthy for Sensitive Groups,1
2024-01-16T10:00,dhaka,29.6,51.1,77.1,2458,709,179,38,9,2,1646,1079,2167,1357,1513,20.2,56.0,139,Unhealthy for Sensitive Groups,1
2024-01-16T11:00,dhaka,37.3,64.3,95.5,3077,896,224,47,11,2,1801,1120,2321,1475,1652,18.4,77.0,156,Unhealthy,1
2024-01-16T12:00,dhaka,37.8,65.2,96.2,3127,915,228,48,11,2,1822,1110,2361,1501,1649,15.6,80.0,156,Unhealthy,1
2024-01-16T13:00,dhaka,43.2,74.5,109.4,3584,1050,262,55,13,2,1914,1143,2497,1580,1740,14.2,82.0,161,Unhealthy,1
2024-01-16T14:00,dhaka,47.8,82.4,120.6,3936,1153,287,61,14,3,2020,1166,2635,1634,1806,12.8,87.0,165,Unhealthy,1
2024-01-16T15:00,dhaka,51.3,88.5,129.5,4257,1238,310,66,15,3,2076,1190,2698,1700,1876,12.9,84.0,168,Unhealthy,1
2024-01-16T16:00,dhaka,54.3,93.6,136.4,4495,1313,328,71,16,3,2140,1197,2775,1722,1924,11.4,89.0,171,Unhealthy,1
2024-01-16T17:00,dhaka,55.9,96.4,140.6,4620,1352,336,72,17,3,2160,1221,2822,1755,1958,10.9,89.0,172,Unhealthy,1
2024-01-16T18:00,dhaka,56.2,96.9,141.6,4668,1361,339,72,17,3,2178,1235,2844,1756,1946,10.9,86.0,172,Unhealthy,1
2024-01-16T19:00,dhaka,55.8,96.2,140.2,4629,1334,339,72,17,3,2163,1219,2847,1744,1942,11.0,85.0,172,Unhealthy,1
2024-01-16T20:00,dhaka,55.1,95.0,138.8,4586,1324,332,71,17,3,2173,1211,2788,1747,1928,10.2,89.0,171,Unhealthy,1
2024-01-16T21:00,dhaka,54.4,93.8,136.9,4511,1315,326,71,16,3,2135,1206,2795,1752,1910,9.9,90.0,171,Unhealthy,1
2024-01-16T22:00,dhaka,53.8,92.7,135.0,4442,1302,323,69,16,3,2128,1209,2763,1734,1921,11.4,85.0,170,Unhealthy,1
2024-01-16T23:00,dhaka,53.5,92.2,134.1,4435,1288,324,68,16,3,2123,1223,2775,1739,1915,11.3,86.0,170,Unhealthy,1
2024-01-17T00:00,dhaka,51.9,89.4,129.5,4317,1250,313,67,16,3,2120,1176,2750,1684,1892,11.5,86.0,169,Unhealthy,1
2024-01-17T01:00,dhaka,52.8,91.0,131.8,4359,1262,320,67,16,3,2108,1196,2738,1691,1894,9.3,95.0,169,Unhealthy,1
2024-01-17T02:00,dhaka,49.5,85.4,124.3,4088,1188,297,64,15,3,2031,1188,2671,1620,1855,11.8,89.0,166,Unhealthy,1
2024-01-17T03:00,dhaka,45.8,78.9,114.8,3780,1109,274,58,14,3,1986,1166,2581,1567,1782,14.5,84.0,163,Unhealthy,1
2024-01-17T04:00,dhaka,39.4,68.0,100.1,3256,948,239,51,12,2,1866,1153,2431,1488,1689,16.8,75.0,157,Unhealthy,1
2024-01-17T05:00,dhaka,34.5,59.4,89.4,2848,830,206,44,10,2,1757,1130,2288,1396,1597,18.0,69.0,153,Unhealthy,1
2024-01-17T06:00,dhaka,31.0,53.4,81.3,2563,737,188,40,9,2,1686,1136,2179,1353,1547,19.0,66.0,145,Unhealthy for Sensitive Groups,1
2024-01-17T07:00,dhaka,29.9,51.6,78.5,2455,723,180,39,9,2,1650,1117,2131,1325,1502,19.8,64.0,141,Unhealthy for Sensitive Groups,1
2024-01-17T08:00,dhaka,29.3,50.6,76.8,2456,711,176,38,9,2,1633,1094,2120,1303,1522,20.3,62.0,138,Unhealthy for Sensitive Groups,1
2024-01-17T09:00,dhaka,29.1,50.1,75.9,2403,692,174,38,9,2,1639,1084,2132,1326,1522,20.5,62.0,137,Unhealthy for Sensitive Groups,1
2024-01-17T10:00,dhaka,29.5,50.9,77.1,2433,711,178,37,9,2,1670,1068,2178,1373,1524,20.4,61.0,139,Unhealthy for Sensitive Groups,1
2024-01-17T11:00,dhaka,37.1,64.0,95.7,3061,885,224,47,11,2,1811,1130,2361,1495,1633,20.0,63.0,155,Unhealthy,1
2024-01-17T12:00,dhaka,49.4,85.2,127.1,4087,1193,298,64,15,3,1990,1187,2589,1636,1800,18.9,67.0,166,Unhealthy,1
2024-01-17T13:00,dhaka,55.6,95.9,142.5,4602,1338,333,71,17,3,2116,1241,2741,1737,1898,14.0,85.0,172,Unhealthy,1
2024-01-17T14:00,dhaka,61.2,105.5,156.0,5033,1479,368,79,18,4,2216,1301,2896,1834,1989,13.0,88.0,177,Unhealthy,1
2024-01-17T15:00,dhaka,65.8,113.4,167.2,5445,1590,393,84,20,4,2321,1333,3001,1921,2085,13.8,85.0,181,Unhealthy,1
2024-01-17T16:00,dhaka,68.4,118.0,174.2,5675,1648,414,88,21,4,2359,1359,3097,1971,2114,14.7,81.0,183,Unhealthy,1
2024-01-17T17:00,dhaka,69.1,119.2,176.0,5716,1666,418,88,21,4,2416,1364,3124,1979,2132,14.4,83.0,184,Unhealthy,1
2024-01-17T18:00,dhaka,69.1,119.2,176.5,5727,1670,416,89,21,4,2414,1380,3153,1987,2152,14.1,85.0,184,Unhealthy,1
2024-01-17T19:00,dhaka,68.7,118.5,175.6,5671,1651,413,89,21,4,2408,1354,3133,1985,2165,14.0,84.0,184,Unhealthy,1
2024-01-17T20:00,dhaka,67.5,116.4,172.8,5608,1626,406,87,20,4,2387,1372,3106,1939,2108,11.2,92.0,182,Unhealthy,1
2024-01-17T21:00,dhaka,65.2,112.5,166.2,5421,1574,392,83,20,4,2328,1356,3036,1915,2088,10.6,93.0,180,Unhealthy,1
2024-01-17T22:00,dhaka,62.0,106.9,156.9,5130,1486,375,79,19,4,2247,1299,2953,1855,2004,10.7,92.0,178,Unhealthy,1
2024-01-17T23:00,dhaka,57.2,98.7,144.4,4729,1383,345,73,17,3,2165,1280,2822,1771,1943,12.0,86.0,173,Unhealthy,1
2024-01-18T00:00,dhaka,48.0,82.7,120.6,3950,1159,290,61,14,3,2009,1191,2591,1600,1816,12.6,86.0,165,Unhealthy,1
2024-01-18T01:00,dhaka,48.6,83.8,122.0,4015,1178,291,63,15,3,2019,1191,2639,1587,1847,10.8,95.0,166,Unhealthy,1
2024-01-18T02:00,dhaka,49.0,84.5,122.9,4045,1187,295,62,15,3,2039,1197,2678,1596,1826,12.7,91.0,166,Unhealthy,1
2024-01-18T03:00,dhaka,48.1,82.9,120.6,3951,1156,290,62,14,3,2019,1193,2603,1568,1809,14.7,87.0,165,Unhealthy,1
2024-01-18T04:00,dhaka,44.9,77.5,114.3,3725,1087,270,57,13,3,1972,1184,2533,1511,1770,16.2,83.0,162,Unhealthy,1
2024-01-18T05:00,dhaka,40.1,69.2,102.9,3337,970,242,51,12,2,1835,1161,2394,1476,1684,18.1,76.0,158,Unhealthy,1
2024-01-18T06:00,dhaka,36.3,62.6,93.6,2993,873,215,47,11,2,1763,1155,2330,1414,1620,19.4,70.0,155,Unhealthy,1
2024-01-18T07:00,dhaka,33.9,58.4,87.5,2793,816,202,43,10,2,1702,1132,2237,1383,1578,21.1,62.0,152,Unhealthy,1
2024-01-18T08:00,dhaka,32.5,56.1,84.1,2686,786,196,42,10,2,1694,1136,2181,1361,1553,21.8,58.0,151,Unhealthy,1
2024-01-18T09:00,dhaka,32.0,55.2,82.9,2659,770,191,41,9,2,1704,1130,2216,1373,1562,22.1,56.0,150,Unhealthy for Sensitive Groups,1
2024-01-18T10:00,dhaka,32.2,55.6,83.6,2664,776,193,41,10,2,1699,1110,2256,1407,1575,22.0,56.0,151,Unhealthy,1
2024-01-18T11:00,dhaka,38.9,67.1,99.7,3202,941,236,50,12,2,1820,1168,2388,1501,1657,21.1,67.0,157,Unhealthy,1
2024-01-18T12:00,dhaka,49.9,86.1,128.1,4104,1208,301,64,15,3,2019,1251,2622,1665,1835,20.9,62.0,167,Unhealthy,1
2024-01-18T13:00,dhaka,59.0,101.7,150.9,4863,1426,357,76,18,4,2152,1301,2800,1755,1953,18.2,81.0,175,Unhealthy,1
2024-01-18T14:00,dhaka,64.8,111.8,166.2,5392,1569,391,83,20,4,2252,1328,2927,1806,2034,16.9,86.0,180,Unhealthy,1
2024-01-18T15:00,dhaka,67.8,116.9,174.2,5590,1635,410,87,21,4,2303,1352,2974,1830,2055,16.9,87.0,183,Unhealthy,1
2024-01-18T16:00,dhaka,74.0,127.6,190.0,6123,1792,446,96,22,5,2382,1366,3105,1904,2141,16.1,90.0,188,Unhealthy,1
2024-01-18T17:00,dhaka,78.6,135.5,202.1,6504,1890,475,101,24,5,2462,1411,3216,1955,2204,15.0,93.0,192,Unhealthy,1
2024-01-18T18:00,dhaka,73.7,127.1,189.5,6110,1776,445,95,22,5,2411,1368,3091,1897,2151,14.4,94.0,188,Unhealthy,1
2024-01-18T19:00,dhaka,64.1,110.6,165.3,5299,1549,389,82,19,4,2240,1302,2902,1773,2017,14.7,92.0,179,Unhealthy,1
2024-01-18T20:00,dhaka,57.7,99.4,148.5,4746,1390,346,74,17,3,2134,1239,2755,1665,1928,14.6,93.0,174,Unhealthy,1
